station_id,year,month,n_rain,R5mm (Days with ≥ 5mm rain),R10mm (Days with ≥ 10mm rain),R20mm (Days with ≥ 20mm rain),SDII (Average Daily Rainfall Intensity),PRCPTOT (Total Precipitation),Rx1day (Wettest day),Rx5day (Wettest 5-Day Period),n_maxdy,n_mindy,FD (Frost Days),TR (Tropical Nights),SU (Summer Days),ID (Icing Days),TNn (Coldest Night),TNx (Warmest Night),TXn (Coldest Day),TXx (Warmest Day),DTR (Diurnal Temperature Range),TN10p (Cold Nights),TN90p (Warm Nights),TX10p (Cold Days),TX90p (Warm Days),Latitude,Longitude,Elevation
CLAREMORRIS,2007,10,31,7,2,1,8.86,88.6,21.4,34.6,31,30,0,0,0,0,0.9,13.7,12,19.2,7.17,6.667,30,0,19.355,53.7,-9,68
CLAREMORRIS,2007,11,30,4,3,0,5.931,77.1,19.7,41.1,30,28,1,0,0,0,-0.7,13.1,7.4,15.5,4.868,0,53.571,0,33.333,53.7,-9,68
CLAREMORRIS,2007,12,31,14,8,0,9.512,161.7,17.9,59.6,31,30,4,0,0,0,-2.1,9.4,5,13.9,5.69,0,20,0,22.581,53.7,-9,68
CLAREMORRIS,2008,1,31,15,8,1,8.105,178.3,21.1,50.5,31,28,0,0,0,0,0,0,4,12.7,0,0,0,0,29.032,53.7,-9,68
CLAREMORRIS,2008,2,29,7,3,1,6.956,111.3,31.1,70.8,29,27,8,0,0,0,-3.1,9.2,2.1,13.5,7.107,0,14.815,3.448,31.034,53.7,-9,68
CLAREMORRIS,2008,3,31,11,2,0,5.93,118.6,15.2,34.7,31,29,3,0,0,0,-2.4,7.2,5,12.2,6.955,6.897,3.448,3.226,3.226,53.7,-9,68
CLAREMORRIS,2008,4,30,7,1,0,4.813,77,11.4,28.7,30,28,1,0,0,0,-0.4,9.5,8.4,20.3,8.061,3.571,14.286,10,13.333,53.7,-9,68
CLAREMORRIS,2008,5,31,2,0,0,4.517,27.1,9.3,24,29,31,0,0,0,0,3.1,12.3,13.2,23.1,10.034,0,32.258,0,51.724,53.7,-9,68
CLAREMORRIS,2008,6,30,6,5,0,5.853,99.5,15,34.6,30,29,0,0,0,0,2.8,13.7,14.1,23.9,8.279,6.897,10.345,3.333,3.333,53.7,-9,68
CLAREMORRIS,2008,7,31,5,1,0,5.35,64.2,18.8,32.8,31,31,0,0,0,0,4.2,15.1,14.7,24,7.403,9.677,25.806,6.452,9.677,53.7,-9,68
CLAREMORRIS,2008,8,31,12,3,2,7.675,184.2,38.3,84.3,31,30,0,0,0,0,7.1,14.9,14.5,19.7,5.65,0,23.333,9.677,0,53.7,-9,68
CLAREMORRIS,2008,9,30,10,3,0,6.844,109.5,17.8,41.6,30,30,0,0,0,0,3.7,12,13.4,18.7,7.46,3.333,3.333,3.333,10,53.7,-9,68
CLAREMORRIS,2008,10,31,12,4,1,7.14,178.5,33.3,51.7,31,31,0,0,0,0,0.1,11.6,6.9,16.8,7.403,12.903,3.226,16.129,0,53.7,-9,68
CLAREMORRIS,2008,11,30,9,3,0,5.347,101.6,14.1,46.9,29,30,4,0,0,0,-1.4,11.2,5.7,13.3,5.007,3.333,13.333,6.897,3.448,53.7,-9,68
CLAREMORRIS,2008,12,31,5,2,1,5.219,83.5,20.2,35.1,30,31,11,0,0,0,-3.7,9.9,3.2,11.6,5.973,9.677,6.452,6.667,0,53.7,-9,68
CLAREMORRIS,2009,1,31,10,6,1,7.365,147.3,21.3,46.5,30,30,7,0,0,0,-5.8,7.8,1.5,11.6,5.993,10,6.667,10,13.333,53.7,-9,68
CLAREMORRIS,2009,2,28,0,0,0,2.167,19.5,4.4,19.2,27,28,11,0,0,0,-2.8,7.6,4,11.5,6.656,0,32.143,3.704,22.222,53.7,-9,68
CLAREMORRIS,2009,3,31,5,0,0,3.829,53.6,7,23.4,29,29,2,0,0,0,-1.3,7.7,4.8,17.6,7.889,0,13.793,10.345,37.931,53.7,-9,68
CLAREMORRIS,2009,4,30,8,3,0,5.7,114,16.4,42.8,29,30,1,0,0,0,-0.9,8.6,10,17.4,8.334,3.333,13.333,0,20.69,53.7,-9,68
CLAREMORRIS,2009,5,31,7,2,1,5.667,102,20.9,43.1,31,30,0,0,0,0,0.3,11.1,10.5,24.1,8.063,3.333,20,9.677,9.677,53.7,-9,68
CLAREMORRIS,2009,6,30,2,1,0,4.082,44.9,15.1,22.4,26,30,0,0,0,0,5.8,14.7,0,0,0,0,20,0,0,53.7,-9,68
CLAREMORRIS,2009,7,31,12,3,1,6.336,139.4,24.9,43.2,30,29,0,0,0,0,5.4,16.9,15.6,21.2,7.529,17.241,13.793,3.333,0,53.7,-9,68
CLAREMORRIS,2009,8,31,14,8,0,8.61,172.2,19.1,49.5,31,31,0,0,0,0,6.6,15.6,16.1,19.2,6.003,0,12.903,0,0,53.7,-9,68
CLAREMORRIS,2009,9,30,2,1,0,4.211,37.9,16.9,32.1,30,30,0,0,0,0,3.5,13.1,14.1,21.3,7.84,3.333,16.667,0,13.333,53.7,-9,68
CLAREMORRIS,2009,10,31,9,4,1,6.288,106.9,21.1,45.7,31,31,0,0,0,0,0.9,14.5,12.3,18.2,6.603,3.226,19.355,0,22.581,53.7,-9,68
CLAREMORRIS,2009,11,30,17,11,4,10.377,269.8,38.8,109.2,30,30,3,0,0,0,-2.9,7.9,3.7,13.1,5.593,0,0,3.333,10,53.7,-9,68
CLAREMORRIS,2009,12,31,8,1,0,4.882,83,10.5,28.5,31,31,14,0,0,0,-8.9,6.6,0.8,11,6.135,25.806,0,22.581,0,53.7,-9,68
CLAREMORRIS,2010,1,31,5,1,0,4.736,66.3,10.3,25.9,31,31,19,0,0,1,-11.6,5.1,-0.8,10.9,7.432,38.71,0,32.258,6.452,53.7,-9,68
CLAREMORRIS,2010,2,28,2,0,0,2.892,34.7,7,22.4,28,28,19,0,0,0,-6.1,2.4,0.1,10.3,8.036,25,0,10.714,0,53.7,-9,68
CLAREMORRIS,2010,3,31,5,2,0,6.275,75.3,19.5,36.3,31,31,11,0,0,0,-6.2,9.4,4.3,13.6,8.752,19.355,3.226,9.677,22.581,53.7,-9,68
CLAREMORRIS,2010,4,30,4,2,2,7.291,80.2,25.6,58.5,30,30,2,0,0,0,-2.4,10.8,8.9,19.6,10.017,6.667,13.333,0,23.333,53.7,-9,68
CLAREMORRIS,2010,5,31,1,0,0,3.029,21.2,7.1,16.6,31,31,0,0,1,0,0.3,12.5,11.4,25.1,9.813,12.903,25.806,0,16.129,53.7,-9,68
CLAREMORRIS,2010,6,30,1,1,0,4.311,38.8,19.5,27,30,30,0,0,0,0,4.1,13.8,14.8,22.7,9.67,3.333,26.667,0,33.333,53.7,-9,68
CLAREMORRIS,2010,7,31,11,6,1,9.38,187.6,55.3,86,31,30,0,0,0,0,6.3,15.4,16.6,22.6,6.62,3.333,13.333,0,3.226,53.7,-9,68
CLAREMORRIS,2010,8,31,2,1,0,4.533,40.8,10.8,18.5,31,30,0,0,0,0,3,14.1,15.6,23,8.31,13.333,0,3.226,3.226,53.7,-9,68
CLAREMORRIS,2010,9,30,7,5,2,7.586,159.3,44,98.8,29,30,0,0,0,0,4,14.4,11.4,22.6,7.069,0,20,6.897,24.138,53.7,-9,68
CLAREMORRIS,2010,10,31,7,3,0,5.74,86.1,16.4,43.8,31,31,2,0,0,0,-1,15,9.2,19,7.89,9.677,9.677,3.226,12.903,53.7,-9,68
CLAREMORRIS,2010,11,30,13,7,1,8.571,180,31.4,75.2,30,30,11,0,0,0,-6.4,8.8,0.1,14.6,6.563,20,3.333,16.667,6.667,53.7,-9,68
CLAREMORRIS,2010,12,31,4,1,1,6.044,54.4,22.6,38.7,31,31,23,0,0,8,-15,9,-4.3,11.1,6.987,51.613,6.452,58.065,0,53.7,-9,68
CLAREMORRIS,2011,1,31,5,2,1,7.755,85.3,27.4,56.3,31,31,19,0,0,0,-5.5,9.2,1.3,11.6,7.045,25.806,12.903,6.452,9.677,53.7,-9,68
CLAREMORRIS,2011,2,28,9,4,3,8.271,173.7,30.7,112.6,28,28,6,0,0,0,-2.1,9.4,5.6,13.2,6.832,0,17.857,0,21.429,53.7,-9,68
CLAREMORRIS,2011,3,31,3,2,0,5.573,61.3,18.7,29.8,31,31,7,0,0,0,-3.3,9.1,4.9,16.6,8.423,9.677,16.129,9.677,41.935,53.7,-9,68
CLAREMORRIS,2011,4,30,5,5,0,8.422,75.8,18,55.5,30,30,0,0,0,0,1.3,11.1,11.2,20.7,9.283,0,36.667,0,50,53.7,-9,68
CLAREMORRIS,2011,5,31,6,4,2,5.033,120.8,20.3,62.2,31,31,0,0,0,0,3.3,11.1,12.1,17.8,6.503,0,22.581,6.452,19.355,53.7,-9,68
CLAREMORRIS,2011,6,30,4,1,0,4.355,47.9,10,20.2,30,30,0,0,0,0,1,13.7,12.7,23.9,8.57,26.667,10,13.333,6.667,53.7,-9,68
CLAREMORRIS,2011,7,31,5,2,0,4.429,62,10.9,30.6,25,30,0,0,0,0,6.5,14,0,0,0,6.667,6.667,0,0,53.7,-9,68
CLAREMORRIS,2011,8,30,6,2,0,5.762,74.9,16.2,28,15,30,0,0,0,0,4.7,14.8,0,0,0,10,10,0,0,53.7,-9,68
CLAREMORRIS,2011,9,30,13,3,0,6.382,140.4,14.4,38.1,30,30,0,0,0,0,6.251,14.86,13.78,20.31,5.69,0,13.333,3.333,10,53.7,-9,68
CLAREMORRIS,2011,10,31,10,4,1,6.15,159.9,26.3,42.6,31,31,0,0,0,0,3.315,14,10.37,17.99,5.04,0,29.032,0,6.452,53.7,-9,68
CLAREMORRIS,2011,11,30,9,6,3,10.916,207.4,53.6,94.9,30,30,1,0,0,0,-0.518,12.33,8.94,15.23,6.467,3.333,23.333,0,46.667,53.7,-9,68
CLAREMORRIS,2011,12,31,17,4,0,6.254,175.1,17.5,83.7,31,31,4,0,0,0,-2.265,10.76,4.791,13.15,5.475,3.226,12.903,6.452,19.355,53.7,-9,68
CLAREMORRIS,2012,1,31,5,1,0,4.438,71,17.7,42.9,31,31,1,0,0,0,-0.681,8.72,4.708,11.72,4.787,0,29.032,0,29.032,53.7,-9,68
CLAREMORRIS,2012,2,29,0,0,0,2.4,9.6,4.4,7.7,29,29,3,0,0,0,-4.53,10.31,3.629,12.87,4.864,6.897,51.724,3.448,20.69,53.7,-9,68
CLAREMORRIS,2012,3,31,0,0,0,1,1,1,1.3,31,31,2,0,0,0,-0.79,9.83,8.09,19.81,7.749,0,32.258,0,38.71,53.7,-9,68
CLAREMORRIS,2012,4,30,7,1,0,5.115,66.5,11.2,29.6,30,30,4,0,0,0,-0.504,7.753,8.08,14.16,8.392,3.333,6.667,3.333,0,53.7,-9,68
CLAREMORRIS,2012,5,31,5,1,0,5.067,60.8,12.8,31.9,31,31,1,0,1,0,-0.214,13.06,9.35,25.62,8.464,6.452,32.258,16.129,25.806,53.7,-9,68
CLAREMORRIS,2012,6,30,0,0,0,0,0,0,11.9,30,30,0,0,0,0,3.828,14.42,12.21,20.41,6.425,6.667,13.333,26.667,0,53.7,-9,68
CLAREMORRIS,2012,7,31,11,1,1,5.433,114.1,20.7,30.3,31,31,0,0,0,0,6.015,14.44,13.68,20.15,6.861,16.129,9.677,22.581,0,53.7,-9,68
CLAREMORRIS,2012,8,31,7,3,0,5.612,95.4,16.9,39.9,31,31,0,0,1,0,5.316,15.04,15.23,25.87,7.198,3.226,16.129,3.226,22.581,53.7,-9,68
CLAREMORRIS,2012,9,30,5,1,0,4.093,57.3,11.5,18.2,30,30,0,0,0,0,2.037,14.3,10.96,19.91,6.596,3.333,10,6.667,0,53.7,-9,68
CLAREMORRIS,2012,10,31,9,4,0,7.362,95.7,14.8,43,31,31,1,0,0,0,-1.572,9.25,8.37,14.58,7.787,25.806,0,16.129,0,53.7,-9,68
CLAREMORRIS,2012,11,30,9,3,1,7.594,129.1,25.2,60.2,30,30,7,0,0,0,-4.344,10.65,2.552,12.55,6.087,10,13.333,16.667,0,53.7,-9,68
CLAREMORRIS,2012,12,31,14,6,0,6.83,157.1,12.4,45.7,31,31,6,0,0,0,-1.577,6.186,3.225,12.07,5.645,0,0,6.452,6.452,53.7,-9,68
CLAREMORRIS,2013,1,31,12,4,3,10.731,171.7,35.9,71.5,31,31,10,0,0,0,-3.36,10.02,2.911,11.87,5.61,3.226,12.903,3.226,16.129,53.7,-9,68
CLAREMORRIS,2013,2,28,3,0,0,4.146,53.9,8.3,32.4,28,28,8,0,0,0,-5.33,7.846,2.042,11.56,6.191,10.714,7.143,10.714,3.571,53.7,-9,68
CLAREMORRIS,2013,3,31,2,0,0,4.08,40.8,9,15.1,31,31,16,0,0,0,-4.977,7.457,2.325,13.18,6.485,29.032,6.452,45.161,3.226,53.7,-9,68
CLAREMORRIS,2013,4,30,8,5,1,7.55,120.8,26.4,55.9,30,30,5,0,0,0,-2.502,8.72,5.834,14.53,8.036,10,10,6.667,0,53.7,-9,68
CLAREMORRIS,2013,5,31,9,2,1,6.289,119.5,24.6,53.8,31,31,0,0,0,0,3.268,10.35,9.6,18.74,6.416,0,12.903,29.032,3.226,53.7,-9,68
CLAREMORRIS,2013,6,30,4,2,0,5.236,57.6,14.1,39.3,30,30,0,0,0,0,6.106,12.86,14.34,23.94,8.698,0,6.667,0,20,53.7,-9,68
CLAREMORRIS,2013,7,31,5,4,1,7.338,95.4,20.3,53.4,31,31,0,0,8,0,9.54,15.96,16.13,28.59,9.441,0,41.935,0,38.71,53.7,-9,68
CLAREMORRIS,2013,8,31,4,2,0,4.7,65.8,17.1,53.3,31,31,0,0,0,0,7.856,15.63,16,21.04,6.53,0,25.806,0,0,53.7,-9,68
CLAREMORRIS,2013,9,30,3,0,0,3.973,43.7,8.2,24.6,30,30,0,0,0,0,4.303,14.5,11.34,22.47,6.836,6.667,33.333,6.667,30,53.7,-9,68
CLAREMORRIS,2013,10,31,6,3,0,5.505,104.6,18.5,43.3,31,31,0,0,0,0,1.532,15.36,11.34,20.16,6.595,6.452,22.581,0,32.258,53.7,-9,68
CLAREMORRIS,2013,11,30,4,0,0,4.073,61.1,9.9,23.7,30,30,4,0,0,0,-1.874,8.72,7.131,12.92,6.275,3.333,6.667,3.333,3.333,53.7,-9,68
CLAREMORRIS,2013,12,31,15,9,2,8.544,213.6,20.7,62.7,31,31,1,0,0,0,-0.047,9.54,5.938,13.68,5.781,0,16.129,0,16.129,53.7,-9,68
CLAREMORRIS,2014,1,31,16,9,0,9.262,222.3,19.4,59.7,31,31,5,0,0,0,-1.213,7.935,3.762,11.84,5.674,0,3.226,0,6.452,53.7,-9,68
CLAREMORRIS,2014,2,28,16,9,2,8.948,205.8,23.6,60.7,28,28,3,0,0,0,-1.625,5.269,3.642,11.1,6.204,0,0,0,3.571,53.7,-9,68
CLAREMORRIS,2014,3,31,5,4,1,5.911,106.4,20.2,45.4,31,31,4,0,0,0,-1.5,8.23,6.213,14.31,6.85,0,12.903,0,12.903,53.7,-9,68
CLAREMORRIS,2014,4,30,4,0,0,4.127,45.4,8.5,22.1,30,30,0,0,0,0,0.972,10.22,10.53,18.71,8.237,3.333,40,0,26.667,53.7,-9,68
CLAREMORRIS,2014,5,31,9,3,0,6.819,109.1,19.1,42.7,31,31,0,0,0,0,4.203,10.54,11.81,21.22,7.168,0,22.581,9.677,9.677,53.7,-9,68
CLAREMORRIS,2014,6,30,5,2,0,6.167,55.5,12.1,29.3,30,30,0,0,1,0,1.731,14.18,13.55,25.12,8.903,3.333,23.333,0,16.667,53.7,-9,68
CLAREMORRIS,2014,7,31,3,0,0,3.592,46.7,9,21.6,31,31,0,0,1,0,6.304,17.08,16.18,26.11,7.62,6.452,35.484,0,16.129,53.7,-9,68
CLAREMORRIS,2014,8,31,6,2,1,4.871,82.8,20.7,45.4,31,31,0,0,0,0,4.537,13.59,15.44,21.05,7.454,9.677,0,3.226,0,53.7,-9,68
CLAREMORRIS,2014,9,30,0,0,0,2.425,9.7,3,28.5,30,30,0,0,0,0,3.283,13.65,15.26,21.87,8.98,10,20,0,53.333,53.7,-9,68
CLAREMORRIS,2014,10,31,8,5,1,6.623,145.7,37.6,50.7,31,31,0,0,0,0,0.008,13.83,11.31,17.25,6.965,9.677,16.129,0,12.903,53.7,-9,68
CLAREMORRIS,2014,11,30,8,4,2,8.286,116,22.4,51.4,30,30,5,0,0,0,-1.333,7.314,7.223,12.95,6.889,0,0,0,3.333,53.7,-9,68
CLAREMORRIS,2014,12,31,9,3,0,5.215,140.8,18.5,47.1,31,31,6,0,0,0,-2.329,10.38,4.096,11.97,5.714,0,9.677,0,19.355,53.7,-9,68
CLAREMORRIS,2015,1,31,17,6,1,8.1,194.4,26.8,55.7,31,31,8,0,0,0,-2.508,8.06,1.281,13.21,6.333,3.226,6.452,3.226,12.903,53.7,-9,68
CLAREMORRIS,2015,2,28,10,1,0,5.931,94.9,11.2,34.7,28,28,9,0,0,0,-3.534,5.302,4.163,11.53,6.416,7.143,3.571,0,3.571,53.7,-9,68
CLAREMORRIS,2015,3,31,11,6,0,7.635,129.8,15.8,39.8,31,31,9,0,0,0,-3.194,8.78,3.833,13.17,7.746,12.903,6.452,6.452,16.129,53.7,-9,68
CLAREMORRIS,2015,4,30,6,1,0,5.855,64.4,14.1,33.7,30,30,3,0,0,0,-0.852,9.07,8.53,19.46,11.063,10,3.333,10,33.333,53.7,-9,68
CLAREMORRIS,2015,5,31,9,4,0,6.09,121.8,18.4,50.5,31,31,0,0,0,0,0.318,10.62,10.19,16.03,7.15,3.226,6.452,22.581,0,53.7,-9,68
CLAREMORRIS,2015,6,30,3,1,0,4.255,46.8,15.2,31.7,30,30,0,0,0,0,2.569,14.73,11.19,20.96,7.695,13.333,16.667,16.667,3.333,53.7,-9,68
CLAREMORRIS,2015,7,31,9,2,1,5.805,127.7,25.1,43.1,31,31,0,0,0,0,4.907,14.12,14.08,22.06,6.913,6.452,3.226,19.355,3.226,53.7,-9,68
CLAREMORRIS,2015,8,31,7,4,0,5.218,114.8,13.6,40.2,31,31,0,0,0,0,4.187,13.1,14.05,20.47,6.988,6.452,0,12.903,0,53.7,-9,68
CLAREMORRIS,2015,9,30,4,3,1,8.978,80.8,29.2,69.4,30,30,0,0,0,0,1.303,12.41,12.65,20.24,7.102,3.333,0,13.333,10,53.7,-9,68
CLAREMORRIS,2015,10,31,4,1,0,5.327,58.6,17.3,25.6,31,31,0,0,0,0,0.567,11.42,10.78,16.47,7.501,6.452,3.226,0,6.452,53.7,-9,68
CLAREMORRIS,2015,11,30,12,9,2,8.108,202.7,29,65.7,30,30,1,0,0,0,-0.179,10.77,5.797,16.18,5.965,0,26.667,0,36.667,53.7,-9,68
CLAREMORRIS,2015,12,31,19,9,6,13.104,340.7,58.5,136.2,31,31,1,0,0,0,-1.183,10.98,3.062,13.99,5.483,0,22.581,3.226,48.387,53.7,-9,68
CLAREMORRIS,2016,1,31,11,7,1,6.872,171.8,28.8,76.4,31,31,5,0,0,0,-2.993,10.26,3.601,13.37,5.5,0,12.903,0,22.581,53.7,-9,68
CLAREMORRIS,2016,2,29,10,3,1,6.229,130.8,27.5,48.8,29,29,12,0,0,0,-3.499,7.859,5.003,12.05,6.951,6.897,10.345,0,6.897,53.7,-9,68
CLAREMORRIS,2016,3,31,5,1,0,4.706,75.3,19.6,35.7,31,31,3,0,0,0,-2.813,8.25,6.184,15.07,7.326,3.226,9.677,3.226,22.581,53.7,-9,68
CLAREMORRIS,2016,4,30,5,1,0,4.153,70.6,10.1,21.9,30,30,3,0,0,0,-1.394,6.744,8.08,18.51,8.375,13.333,0,16.667,13.333,53.7,-9,68
CLAREMORRIS,2016,5,31,3,3,0,4.738,61.6,16.8,28.4,31,31,0,0,0,0,0.067,12.52,10.78,22.16,9.465,6.452,16.129,0,25.806,53.7,-9,68
CLAREMORRIS,2016,6,30,6,1,0,4.465,75.9,10.1,22.6,30,30,0,0,0,0,5.453,14.58,14.95,23.95,7.624,0,20,3.333,26.667,53.7,-9,68
CLAREMORRIS,2016,7,31,5,0,0,3.415,68.3,7.8,21.8,31,31,0,0,1,0,7.571,15.13,14.64,28.93,7.157,3.226,9.677,9.677,3.226,53.7,-9,68
CLAREMORRIS,2016,8,31,5,3,0,4.62,92.4,17,47.2,31,31,0,0,1,0,6.962,14.61,16.26,25.02,6.573,0,12.903,0,6.452,53.7,-9,68
CLAREMORRIS,2016,9,30,9,4,0,5.304,122,16.2,48.7,30,30,0,0,0,0,4.575,16.51,13.45,20.46,6.226,3.333,23.333,0,10,53.7,-9,68
CLAREMORRIS,2016,10,31,4,1,0,6.725,53.8,19.1,28.2,31,31,0,0,0,0,0.249,11.38,10.91,16.75,7.144,6.452,9.677,0,3.226,53.7,-9,68
CLAREMORRIS,2016,11,30,5,1,0,4.436,62.1,13.6,29.4,30,30,9,0,0,0,-4.192,10.33,4.951,14.25,6.601,20,3.333,3.333,6.667,53.7,-9,68
CLAREMORRIS,2016,12,31,8,4,0,7.267,87.2,13.1,40.4,31,31,5,0,0,0,-3.933,10.08,4.465,13.96,6.143,9.677,19.355,3.226,32.258,53.7,-9,68
CLAREMORRIS,2017,1,31,2,0,0,3.825,45.9,9.8,23.7,31,31,8,0,0,0,-3.346,8.74,3.378,12.03,5.532,9.677,22.581,0,22.581,53.7,-9,68
CLAREMORRIS,2017,2,28,4,3,0,4.682,79.6,13.5,39,28,28,5,0,0,0,-1.861,9.88,3.738,13.11,5.904,0,32.143,0,28.571,53.7,-9,68
CLAREMORRIS,2017,3,31,10,4,0,6.74,134.8,18.4,52.8,31,31,1,0,0,0,-1.373,10.25,5.818,17.69,7.199,3.226,29.032,3.226,48.387,53.7,-9,68
CLAREMORRIS,2017,4,30,0,0,0,1.617,9.7,2.5,26.3,30,30,0,0,0,0,1.602,8.92,9.11,16.72,6.443,0,30,3.333,3.333,53.7,-9,68
CLAREMORRIS,2017,5,31,6,2,0,6.015,78.2,18.7,39.3,31,31,0,0,0,0,2.247,13.38,13.58,23.94,10.062,0,25.806,0,38.71,53.7,-9,68
CLAREMORRIS,2017,6,30,6,3,0,5.662,90.6,17.5,34.8,30,30,0,0,0,0,5.297,14.15,14.48,23.66,6.623,3.333,20,3.333,6.667,53.7,-9,68
CLAREMORRIS,2017,7,31,7,3,1,6.567,98.5,20.8,35.8,31,31,0,0,1,0,6.566,15.69,15.32,25.16,7.989,6.452,9.677,6.452,9.677,53.7,-9,68
CLAREMORRIS,2017,8,31,7,3,0,5.332,101.3,17.2,43.6,31,31,0,0,0,0,3.522,15.7,15.94,19.02,7.409,6.452,6.452,0,0,53.7,-9,68
CLAREMORRIS,2017,9,30,13,5,1,7.11,149.3,22.3,40,30,30,0,0,0,0,2.625,14.46,12.49,21.01,7.319,13.333,6.667,13.333,6.667,53.7,-9,68
CLAREMORRIS,2017,10,31,8,4,0,5.043,105.9,14.6,33.3,31,31,0,0,0,0,0.42,11.84,11.66,16.44,6.317,6.452,12.903,0,0,53.7,-9,68
CLAREMORRIS,2017,11,30,6,4,0,4.93,113.4,16.9,31.8,30,30,2,0,0,0,-1.872,11.06,5.451,14.08,5.883,0,6.667,3.333,10,53.7,-9,68
CLAREMORRIS,2017,12,31,10,5,2,7.518,165.4,27.2,48.1,31,31,4,0,0,0,-2.933,10.09,2.88,12.87,5.296,0,16.129,6.452,16.129,53.7,-9,68
CLAREMORRIS,2018,1,31,18,10,0,10.419,218.8,18.9,61.4,31,31,5,0,0,0,-5.319,8.67,3.358,12.9,6.083,6.452,12.903,0,22.581,53.7,-9,68
CLAREMORRIS,2018,2,28,7,2,0,5.029,85.5,12,46.1,28,28,13,0,0,0,-4.144,6.344,1.378,11.96,7.201,10.714,3.571,10.714,7.143,53.7,-9,68
CLAREMORRIS,2018,3,31,2,0,0,3.636,50.9,7.3,16.5,31,31,14,0,0,0,-5.694,7.123,0.816,12.69,7.866,19.355,3.226,19.355,6.452,53.7,-9,68
CLAREMORRIS,2018,4,30,7,2,2,6.881,110.1,23.7,42.1,30,30,4,0,0,0,-3.964,9.98,4.874,16.95,7.959,13.333,16.667,3.333,16.667,53.7,-9,68
CLAREMORRIS,2018,5,31,4,1,0,6.825,54.6,18,21.6,31,31,0,0,1,0,1.957,12.64,10.91,25.34,9.485,0,35.484,0,41.935,53.7,-9,68
CLAREMORRIS,2018,6,30,3,2,0,6,42,16.1,27.8,30,30,0,0,7,0,4.185,13.83,14.98,30.2,10.522,13.333,33.333,0,46.667,53.7,-9,68
CLAREMORRIS,2018,7,31,6,1,0,6.844,61.6,18.5,40.5,31,31,0,0,2,0,5.629,16.33,16.2,25.85,8.908,3.226,19.355,0,19.355,53.7,-9,68
CLAREMORRIS,2018,8,31,6,4,1,5.805,116.1,20.4,45.5,31,31,0,0,0,0,5.191,15.61,15.25,20.96,7.019,9.677,19.355,0,0,53.7,-9,68
CLAREMORRIS,2018,9,30,7,1,1,5.667,85,24.9,45.4,30,30,1,0,0,0,-0.247,13.72,11.64,21.06,7.857,23.333,6.667,10,6.667,53.7,-9,68
CLAREMORRIS,2018,10,31,5,1,0,4.476,76.1,13.4,31.5,31,31,2,0,0,0,-0.952,12.86,6.608,20.42,6.938,19.355,12.903,12.903,3.226,53.7,-9,68
CLAREMORRIS,2018,11,30,11,8,1,9.906,168.4,23.3,58.1,30,30,2,0,0,0,-2.353,11,6.209,14.58,6.426,6.667,6.667,0,20,53.7,-9,68
CLAREMORRIS,2018,12,31,11,4,1,6.052,139.2,21.7,53.1,31,31,2,0,0,0,-0.939,9.11,6.643,13.34,5.044,0,12.903,0,22.581,53.7,-9,68
CLAREMORRIS,2019,1,31,4,1,0,4.328,77.9,13.9,27.1,31,31,5,0,0,0,-1.827,9.24,2.038,11.25,4.494,0,32.258,6.452,19.355,53.7,-9,68
CLAREMORRIS,2019,2,28,8,4,0,5.753,97.8,13.9,52.7,28,28,3,0,0,0,-3.228,10.94,4.739,16.48,7.201,7.143,32.143,0,60.714,53.7,-9,68
CLAREMORRIS,2019,3,31,13,6,2,8.332,158.3,23.4,63,31,31,2,0,0,0,-0.115,9.64,6.35,14.37,6.835,0,16.129,0,22.581,53.7,-9,68
CLAREMORRIS,2019,4,30,5,4,1,7.431,96.6,26.6,33.6,30,30,1,0,0,0,-0.504,10.65,6.559,21.99,8.391,0,20,6.667,26.667,53.7,-9,68
CLAREMORRIS,2019,5,31,3,2,0,5.586,39.1,13.6,32.8,31,31,2,0,0,0,-1.905,13.54,11.96,20.94,9.914,9.677,16.129,0,12.903,53.7,-9,68
CLAREMORRIS,2019,6,30,6,4,0,5.587,83.8,13.9,40.9,30,30,0,0,0,0,1.784,15.13,12.04,24.54,8.33,13.333,16.667,16.667,20,53.7,-9,68
CLAREMORRIS,2019,7,31,5,3,2,10.464,115.1,48.7,81.8,31,31,0,0,0,0,5.762,17.79,16.53,23.01,7.832,6.452,25.806,0,6.452,53.7,-9,68
CLAREMORRIS,2019,8,31,14,9,3,8.952,223.8,38.8,81.7,31,31,0,0,0,0,4.586,15.69,16.01,24.03,7.232,9.677,22.581,0,3.226,53.7,-9,68
CLAREMORRIS,2019,9,30,9,5,0,6.629,112.7,15,58.9,30,30,0,0,0,0,3.69,13.52,11.67,21.74,7.579,3.333,13.333,6.667,20,53.7,-9,68
CLAREMORRIS,2019,10,31,10,2,1,6.179,117.4,20.2,44.9,31,31,3,0,0,0,-0.949,10.27,7.124,16.56,6.818,12.903,0,6.452,0,53.7,-9,68
CLAREMORRIS,2019,11,30,9,4,1,6.644,119.6,21.3,49.5,30,30,5,0,0,0,-3.764,8.05,5.489,12.16,5.818,6.667,0,13.333,0,53.7,-9,68
CLAREMORRIS,2019,12,31,8,6,0,6.405,134.5,15.7,48.5,31,31,7,0,0,0,-1.873,9.03,3.045,12.66,5.761,0,12.903,3.226,19.355,53.7,-9,68
